Publication Date,Title,URL
2017-09-21T12:26:00Z,Ryanair chief claims he can force pilots to give up a week of leave,https://www.theguardian.com/business/2017/sep/21/ryanair-boss-holiday-plans-michael-oleary-flight-cancellations
2017-09-21T11:37:42Z,City's top official calls for quick Brexit deal to avoid exodus of jobs,https://www.theguardian.com/business/2017/sep/21/city-official-quick-brexit-deal-avoid-exodus-jobs-catherine-mcguinness
2017-09-21T11:17:08Z,UK budget deficit narrows as shoppers boost VAT receipts,https://www.theguardian.com/business/2017/sep/21/uk-budget-deficit-philip-hammond-gdp-august
2017-09-21T09:42:45Z,Further Ryanair cancellations likely as pilots reject cash to work on days off,https://www.theguardian.com/business/2017/sep/20/more-ryanair-cancellations-likely-as-pilots-reject-offer-to-work-on-days-off
2017-09-21T09:42:03Z,"EU to find ways to make Google, Facebook and Amazon pay more tax",https://www.theguardian.com/business/2017/sep/21/tech-firms-tax-eu-turnover-google-amazon-apple
2017-09-22T22:48:55Z,Factory orders fall due to rising import costs and Brexit uncertainty,https://www.theguardian.com/business/2017/sep/22/factory-orders-fall-due-to-rising-import-costs-and-brexit-uncertainty
2017-09-22T16:42:54Z,Activity pubs promise hope for ailing industry,https://www.theguardian.com/business/2017/sep/22/activity-pubs-promise-hope-for-ailing-industry
2017-09-22T14:18:13Z,Marks & Spencer launches online food delivery service,https://www.theguardian.com/business/2017/sep/22/marks-spencer-launches-online-food-delivery-service
2017-09-22T14:03:17Z,Pound slips on Brexit uncertainty - as it happened,https://www.theguardian.com/business/live/2017/sep/22/pound-steady-ahead-of-theresa-mays-brexit-speech-business-live
2017-09-22T12:38:25Z,Ryanair staff brand company a 'disgrace' over handling of issues,https://www.theguardian.com/business/2017/sep/22/ryanair-pilots-michael-oleary-cancellations
2017-09-22T09:18:13Z,UK draws record overseas tourists after pound's Brexit plunge,https://www.theguardian.com/business/2017/sep/22/uk-overseas-tourists-pound-brexit-ons-figures
2017-09-22T07:44:22Z,KPMG cleared by watchdog in HBOS audit investigation,https://www.theguardian.com/business/2017/sep/19/kpmg-cleared-in-hbos-audit-investigation
2017-09-23T22:05:53Z,The markets are betting on an interest rate rise. I'm not so sure | Greg Jericho,https://www.theguardian.com/business/grogonomics/2017/sep/24/the-markets-are-betting-on-a-rate-rise-by-mid-2018-im-not-so-sure
2017-09-23T15:54:48Z,Relief for British apple growers as Tesco relaxes its 'blemish-free' rules,https://www.theguardian.com/business/2017/sep/23/relief-british-apple-growers-tesco-relaxes-blemish-free-rules-frost-ring
2017-09-23T15:00:19Z,Cancellations and staffing crises – is Ryanair losing height at last?,https://www.theguardian.com/business/2017/sep/23/ryanair-losing-height-cancellations-staffing-crises
2017-09-23T15:00:19Z,Transport chaos looms as rail unions widen strikes over driver-only trains,https://www.theguardian.com/business/2017/sep/23/rail-strikes-commuters-rmt-aslef-chris-grayling
2017-09-23T13:03:01Z,Treasury criticises Moody's after UK credit rating is downgraded,https://www.theguardian.com/business/2017/sep/23/treasury-criticises-moodys-after-uk-credit-rating-downgraded
2017-09-23T10:16:11Z,Brixton's Ritzy cinema workers to strike as pay row enters second year,https://www.theguardian.com/business/2017/sep/23/brixtons-ritzy-cinema-workers-to-strike-as-pay-row-enters-second-year
2017-09-23T09:51:38Z,Chinese group blocked by Trump announces UK chip-maker buyout,https://www.theguardian.com/business/2017/sep/23/canyon-bridge-imagination-chinese-uk-chip-maker-apple-iphone
2017-09-24T20:50:01Z,Deliveroo valuation hits £1.5bn after food delivery firm raises new funds,https://www.theguardian.com/business/2017/sep/24/deliveroo-valuation-hits-2bn-after-food-delivery-firm-raises-new-funds
2017-09-24T20:49:39Z,Improving fire safety in high-rises after Grenfell blaze 'could take years',https://www.theguardian.com/business/2017/sep/24/grenfell-tower-work-to-upgrade-fire-safety-in-high-rises-could-take-years
2017-09-24T14:39:44Z,Britain's growing debt problem demands a fresh set of eyes | Phillip Inman,https://www.theguardian.com/money/2017/sep/24/britains-growing-debt-problem-obr-figures-economy-in-depth-examination
2017-09-24T12:36:42Z,The Fed’s change of direction will only fuel America’s growing debt problem,https://www.theguardian.com/business/2017/sep/24/federal-reserve-change-direction-fuel-americas-debt-problem-qe
2017-09-24T06:00:37Z,Brexit isn’t a new Black Wednesday. It’s far darker than that,https://www.theguardian.com/business/2017/sep/24/brexit-isnt-new-black-wednesday-far-darker-than-that
2017-09-24T06:00:37Z,Michael O’Leary: a gift for controversy and an eye on the bottom line,https://www.theguardian.com/business/2017/sep/24/michael-o-leary-profile-ryanair-boss-controversy
2017-09-25T23:01:26Z,City firms urge free trade agreement for financial services after Brexit,https://www.theguardian.com/business/2017/sep/26/city-free-trade-agreement-financial-services-brexit-london-uk-eu
2017-09-25T23:01:26Z,"This summer was greenest ever for energy, says National Grid",https://www.theguardian.com/business/2017/sep/26/summer-green-energy-national-grid-carbon-emissions-solar-uk
2017-09-25T19:15:51Z,UK chip maker Imagination bought for £550m by China-backed tech firm,https://www.theguardian.com/business/2017/sep/25/imagination-technologies-shares-canyon-bridge-takeover
2017-09-25T18:07:30Z,Oil prices soar to highest for more than two years after output cuts,https://www.theguardian.com/business/2017/sep/25/oil-prices-output-cuts-uk-inflation
2017-09-25T18:00:20Z,Jobs boom for boomers – but what does that mean for wages and the standard of living? | Greg Jericho,https://www.theguardian.com/business/2017/sep/26/jobs-boom-for-boomers-but-what-does-it-mean-for-wages-and-the-standard-of-living
2017-09-25T17:13:38Z,Bank of England warns of 'pocket of risk' from consumer credit - as it happened,https://www.theguardian.com/business/live/2017/sep/25/political-worries-markets-bank-of-england-consumer-credit-business-live
2017-09-25T13:11:17Z,Uber apologises after London ban and admits 'we got things wrong',https://www.theguardian.com/business/2017/sep/25/uber-tfl-concerns-vows-keep-operating-london-licence
2017-09-25T12:00:13Z,Deloitte hit by cyber-attack revealing clients’ secret emails,https://www.theguardian.com/business/2017/sep/25/deloitte-hit-by-cyber-attack-revealing-clients-secret-emails
2017-09-25T11:52:18Z,Bank of England warns a consumer debt crisis could cost banks £30bn,https://www.theguardian.com/business/2017/sep/25/bank-of-england-warns-a-consumer-debt-crisis-could-cost-banks-30bn
2017-09-25T10:32:14Z,Aldi's UK profits drop for third successive year despite growth,https://www.theguardian.com/business/2017/sep/25/aldi-uk-profit-drops-despite-growth
2017-09-25T06:16:55Z,AA has been a bit of a car crash - can it get back on the road?,https://www.theguardian.com/business/2017/sep/24/aa-insurance-deal-interim-figures-mackenzie
2017-09-26T22:01:16Z,"Global economy at risk a decade on from financial crisis, says WEF",https://www.theguardian.com/business/2017/sep/26/global-economy-risk-financial-crisis-wef-uk-world-economic-forum
2017-09-26T21:25:51Z,"EU tax crackdown on tech giants will damage growth, US body warns",https://www.theguardian.com/business/2017/sep/26/eus-tax-plans-for-tech-companies-will-damage-growth-us-body-warns
2017-09-26T18:07:10Z,The AA should be a reliable runner – but it's dented by £2.7bn of debt,https://www.theguardian.com/business/nils-pratley-on-finance/2017/sep/26/the-aa-debt-private-equity
2017-09-26T17:14:50Z,"Pound hits 10-week high against the euro, but slips against dollar on Yellen rate hints - as it happened",https://www.theguardian.com/business/live/2017/sep/26/oil-26-month-high-brent-crude-supply-fears-business-live
2017-09-26T16:38:06Z,Comparethemarket.com investigated over alleged deals with insurers,https://www.theguardian.com/business/2017/sep/26/comparethemarket-investigated-alleged-deals-insurers
2017-09-26T15:21:37Z,Jaffa Cakes packet size reduced in latest 'shrinkflation' move,https://www.theguardian.com/business/2017/sep/26/jaffa-cakes-pack-size-cut-shrinkflation-mcvities-cadbury
2017-09-26T13:32:20Z,Equifax chief Richard Smith steps down in wake of massive data breach,https://www.theguardian.com/business/2017/sep/26/equifax-boss-richard-smith-retires-data-breach
2017-09-26T12:36:44Z,"London luxury property prices will stay flat until after Brexit, says Savills",https://www.theguardian.com/business/2017/sep/26/london-luxury-property-prices-brexit-savills-market-estate-agent
2017-09-26T11:19:38Z,Belfast workers 'holding their breath' for verdict in Bombardier trade dispute,https://www.theguardian.com/us-news/2017/sep/26/us-authorities-deliver-verdict-bombardier-boeing-trade-dispute
2017-09-26T11:00:41Z,How has the Brexit vote affected the UK economy? September verdict,https://www.theguardian.com/business/2017/sep/26/how-has-brexit-vote-affected-uk-economy-september-verdict
2017-09-26T10:41:53Z,Should interest rates go up as Brexit approaches? Experts debate the data,https://www.theguardian.com/business/2017/sep/26/should-interest-rates-go-up-as-brexit-approaches-experts-debate-the-data
2017-09-26T09:49:57Z,UK personal bank deposits growing at slowest rate since 2009,https://www.theguardian.com/business/2017/sep/26/uk-personal-bank-deposits-growing-slowest-rate-2009
2017-09-26T07:42:32Z,HBOS compensation chief criticised by Noel Edmonds insists he is independent,https://www.theguardian.com/business/2017/sep/25/hbos-fraud-compensation-lloyds-russel-griggs-noel-edmonds
2017-09-26T05:27:03Z,Cuts to social services and increased tax revenue deliver reduced budget deficit,https://www.theguardian.com/business/2017/sep/26/cuts-to-social-services-and-increased-tax-revenue-deliver-reduced-budget-defcit
2017-09-27T21:37:51Z,Theresa May to champion free market in Bank of England speech,https://www.theguardian.com/business/2017/sep/27/theresa-may-to-champion-free-market-in-bank-of-england-speech
2017-09-27T19:27:33Z,"HBOS must have known of Reading fraud, Thames Valley PCC says",https://www.theguardian.com/business/2017/sep/27/hbos-reading-thames-valley-pcc-anthony-stansfeld
2017-09-27T18:52:31Z,Google price comparison site to compete with rivals for top search slot,https://www.theguardian.com/technology/2017/sep/27/google-shopping-to-compete-with-other-retailers-for-top-search-slot
2017-09-27T18:15:20Z,Bully Boeing shows Donald Trump's 'America first' policy in action | Nils Pratley,https://www.theguardian.com/business/nils-pratley-on-finance/2017/sep/27/bully-boeing-shows-donald-trumps-america-first-policy-in-action
2017-09-27T17:05:06Z,UK government threatens retaliation against Boeing in Bombardier tariff row - as it happened,https://www.theguardian.com/business/live/2017/sep/27/theresa-may-bitterly-disappointed-bombardier-trade-tariff-imf-world-economy-business-live
2017-09-27T14:27:26Z,EasyJet says it could be flying electric planes within a decade,https://www.theguardian.com/business/2017/sep/27/easyjet-electric-planes-wright-electric-flights
2017-09-27T12:58:32Z,UK warns Boeing it could lose contracts over Bombardier dispute,https://www.theguardian.com/business/2017/sep/27/uk-boeing-contracts-bombardier-us
2017-09-27T12:38:47Z,VW's Scania truck firm fined €880m by EU for price fixing,https://www.theguardian.com/business/2017/sep/27/vw-scania-truck-fine-eu-price-fixing-european-commission
2017-09-27T07:49:31Z,"Former Afren bosses to face fraud charges, says SFO",https://www.theguardian.com/business/2017/sep/26/-oil-gas-afren-fraud-charges-sfo-nigeria
2017-09-28T23:13:24Z,Ryanair ordered to tell passengers of options after flights cancelled,https://www.theguardian.com/business/2017/sep/28/caa-legal-action-ryanair-nicola-sturgeon-flight-cancellations
2017-09-28T21:28:36Z,Imperial Brands in talks to rescue wholesaler Palmer & Harvey,https://www.theguardian.com/business/2017/sep/28/imperial-brands-cigarette-tobacco-palmer-harvey-tesco
2017-09-28T18:15:56Z,Ikea enters gig economy by buying freelance labour firm TaskRabbit,https://www.theguardian.com/business/2017/sep/28/ikea-buys-taskrabbit-gig-economy-tradespeople
2017-09-28T17:59:36Z,Sir Richard Greenbury obituary,https://www.theguardian.com/business/2017/sep/28/sir-richard-greenbury-obituary
2017-09-28T17:47:38Z,In defence of People’s Quantitative Easing | Letters,https://www.theguardian.com/business/2017/sep/28/in-defence-of-peoples-quantitative-easing
2017-09-28T16:33:10Z,The secretive 'chicken king': inside the empire of Ranjit Singh Boparan,https://www.theguardian.com/business/2017/sep/28/chicken-king-empire-ranjit-singh-boparan
2017-09-28T16:33:06Z,"The chicken run: blood, sweat and deceit at a UK poultry plant",https://www.theguardian.com/business/2017/sep/28/blood-sweat-deceit-west-midlands-poultry-plant
2017-09-28T16:32:58Z,UK's top supplier of supermarket chicken fiddles food safety dates,https://www.theguardian.com/business/2017/sep/28/uks-top-supplier-of-supermarket-chicken-fiddles-food-safety-dates
2017-09-28T16:11:25Z,"Bank of England at risk from populism over economy, says Brown",https://www.theguardian.com/business/2017/sep/28/bank-of-england-populism-economic-risk-gordon-brown-financial-crisis
2017-09-28T15:59:00Z,"Central bank independence 'threatened by QE, nationalism, and loss of trust in globalisation' – as it happened",https://www.theguardian.com/business/live/2017/sep/28/bank-of-england-independence-theresa-may-mark-carney-ed-balls-business-live
2017-09-28T13:52:40Z,"Brompton recalls nearly 150,000 folding bicycles over axle fault",https://www.theguardian.com/lifeandstyle/2017/sep/28/brompton-recalls-nearly-150000-folding-bicycles-axle-failures
2017-09-28T13:25:31Z,Lloyd’s of London starts paying out $4.5bn of Harvey and Irma claims,https://www.theguardian.com/business/2017/sep/28/lloyds-of-london-harvey-irma-claims-maria
2017-09-28T12:27:18Z,Ryanair may face legal action over flight cancellations,https://www.theguardian.com/business/2017/sep/27/ryanair-cancel-flights-passengers-stansted-edinburgh
2017-09-28T05:49:28Z,"Do more to help poor nations cope with climate change, IMF tells rich countries",https://www.theguardian.com/business/2017/sep/27/do-more-to-help-poor-nations-cope-with-climate-change-imf-tells-rich-countries
2017-09-28T03:30:27Z,More than a million people join ranks of very wealthy after stock markets boom,https://www.theguardian.com/business/2017/sep/28/more-than-a-million-people-join-ranks-of-very-wealthy-after-stock-markets-boom
